0.037817, 0.383921, -0.243691, 0.074841, -0.049868, -0.003795, 0.995941, 
0.330724, -0.008018, -0.222498, -0.141207, -0.198856, -0.674193, 0.697124, 
0.330722, -0.008018, -0.222498, -0.141208, -0.198855, -0.674193, 0.697124, 
0.203913, 0.291030, -0.192391, 0.001046, -0.321133, -0.211243, 0.923173, 
0.203913, 0.291030, -0.192391, 0.001046, -0.321133, -0.211243, 0.923173, 
0.203913, 0.291031, -0.192391, 0.001048, -0.321134, -0.211243, 0.923173, 
0.203913, 0.291031, -0.192391, 0.001048, -0.321134, -0.211243, 0.923173, 
0.359907, 0.252533, 0.210007, -0.500273, -0.499980, -0.500228, 0.499520, 
0.359907, 0.252533, 0.210007, -0.500273, -0.499980, -0.500228, 0.499520, 
0.359907, 0.252533, 0.210006, -0.500272, -0.499980, -0.500228, 0.499520, 
0.359990, 0.132537, 0.210046, -0.500052, -0.500259, -0.500205, 0.499483, 
0.359986, 0.132536, 0.210044, -0.500050, -0.500242, -0.500231, 0.499477, 
0.359986, 0.132536, 0.210044, -0.500049, -0.500242, -0.500231, 0.499477, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500219, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500053, -0.500250, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.210046, -0.500052, -0.500251, -0.500218, 0.499479, 
0.359987, 0.132536, 0.